Speaker,Attendee,rep_id,Date,Title,Location
6727825513,"[{""NPI"":""4232895191""},{""NPI"":""5297768136""}]",5944027060,10/18/2019,id nisl venenatis lacinia,Saint-Denis
6551327125,"[{""NPI"":""4054702856""},{""NPI"":""8422000008""},{""NPI"":""1709404426""},{""NPI"":""6679946328""}]",0935223258,5/27/2019,maecenas pulvinar,Maracanã
9054754559,"[{""NPI"":""1258430630""},{""NPI"":""6620574920""},{""NPI"":""9106007465""}]",4655155070,2/24/2019,dui luctus,Priupskiy
0769762670,"[{""NPI"":""2503804012""},{""NPI"":""2385003090""},{""NPI"":""4892584835""}]",1208058186,6/1/2019,eu felis,Borek
4661071719,"[{""NPI"":""7086233765""},{""NPI"":""1099934281""}]",2110377911,6/24/2019,eros suspendisse,São Domingos
9591791461,"[{""NPI"":""7803729053""},{""NPI"":""0330514881""},{""NPI"":""9307707596""},{""NPI"":""2530014965""}]",5775674264,1/5/2019,ut erat,Bhola
0355213559,"[{""NPI"":""2334278564""},{""NPI"":""7366119644""}]",4182289639,11/10/2018,molestie sed,Hà Tiên
1784679844,"[{""NPI"":""1777453291""},{""NPI"":""7620893571""},{""NPI"":""3929651106""},{""NPI"":""6129417713""},{""NPI"":""0211496081""}]",3417777303,12/15/2018,accumsan tortor quis turpis,Vạn Giã
8451353029,"[{""NPI"":""3870230169""},{""NPI"":""0814026133""},{""NPI"":""8047416294""}]",0861959923,5/19/2019,lectus in quam fringilla,Krasnaya Polyana
5084347303,"[{""NPI"":""7578435884""},{""NPI"":""4955749569""},{""NPI"":""5546574046""},{""NPI"":""1412701643""}]",3710717011,1/30/2019,sit amet nulla quisque arcu,Podebłocie
2385003090,"[{""NPI"":""6369977764""},{""NPI"":""5597346776""},{""NPI"":""0291190146""}]",2158566871,8/15/2019,ante vivamus,Mucifal
7168089099,"[{""NPI"":""1758761954""},{""NPI"":""9985719786""}]",7425972083,1/30/2019,sit amet consectetuer adipiscing elit,General Levalle
4701872040,"[{""NPI"":""0444040579""},{""NPI"":""9063999194""},{""NPI"":""7663664833""},{""NPI"":""4959772158""}]",9080509724,8/30/2019,mi in porttitor,Bishkek
4727502631,"[{""NPI"":""2225887047""}]",4123353782,8/8/2019,nonummy integer non velit,Kronoby
6943013432,"[{""NPI"":""6787560788""},{""NPI"":3953606786}]",8525507748,9/11/2019,eget rutrum at lorem integer,Nossa Senhora de Machede
3374299571,"[{""NPI"":""0783204426""},{""NPI"":""3455200745""},{""NPI"":""8333417124""},{""NPI"":""0359405274""},{""NPI"":""7068487122""}]",6548534188,8/28/2019,donec ut,Maumbawa
2439798762,"[{""NPI"":""2100427393""},{""NPI"":""2572783916""},{""NPI"":""0632028866""},{""NPI"":""4426041805""},{""NPI"":""7620893571""}]",8259673544,10/20/2018,rhoncus aliquam,Newbiggin
9211918448,"[{""NPI"":""9528731074""},{""NPI"":""2335800051""},{""NPI"":""3506219146""},{""NPI"":""4635411214""}]",5195618895,5/22/2019,ante nulla justo,Şanā’
9054307080,"[{""NPI"":""2887899473""},{""NPI"":""7281416555""}]",8376589098,7/20/2019,nulla facilisi cras,Pergamino
8384460841,"[{""NPI"":""8212350312""},{""NPI"":""1490008179""},{""NPI"":""9039984212""}]",8188926353,6/27/2019,nisl aenean lectus pellentesque eget,Wentang
0802309682,"[{""NPI"":""3530163740""},{""NPI"":""4070783660""},{""NPI"":""1490008179""},{""NPI"":""9041868070""},{""NPI"":""0134892658""}]",0193646903,5/23/2019,nulla ut erat,Nanyang
0363157883,"[{""NPI"":""6600334355""},{""NPI"":""4592756320""},{""NPI"":""7473462687""}]",6438490393,7/20/2019,lorem ipsum dolor,Siwa Oasis
8070771984,"[{""NPI"":""4503499041""},{""NPI"":""0704078880""},{""NPI"":""6870320748""},{""NPI"":""1183220774""}]",7904571865,9/10/2019,ut blandit non interdum in,Banovo Polje
5303068692,"[{""NPI"":""9044188240""},{""NPI"":""9674935967""}]",9269521645,8/30/2019,vivamus in felis,Herrán
0525803807,"[{""NPI"":""9817604209""},{""NPI"":""0797749489""},{""NPI"":""4727761386""},{""NPI"":""6278548615""},{""NPI"":""8179915778""}]",1647548572,10/1/2019,molestie lorem quisque ut,Cortinhas
6734301958,"[{""NPI"":""7216000161""},{""NPI"":""5391262070""},{""NPI"":""7711023774""},{""NPI"":""3408675813""},{""NPI"":""5337850318""}]",4947973113,3/27/2019,curae nulla,Jhingergācha
6098052913,"[{""NPI"":""4131576406""}]",0456646385,4/4/2019,phasellus in felis donec semper,Orlovskiy
1067006788,"[{""NPI"":""1082842753""},{""NPI"":""0355213559""}]",1233401251,5/29/2019,ligula pellentesque ultrices,Bogatynia
1484717651,"[{""NPI"":""7758980430""},{""NPI"":""5238608985""},{""NPI"":""0857205943""},{""NPI"":""3018306953""}]",7889772236,1/1/2019,turpis eget elit sodales scelerisque,Ganjiachang
1138375586,"[{""NPI"":""3890684939""},{""NPI"":""4426041805""},{""NPI"":""1687900337""}]",0046862007,2/3/2019,erat tortor,Aleg
1542961793,"[{""NPI"":""3542962775""}]",0622611783,5/10/2019,maecenas ut massa quis,Mamurras
0761842233,"[{""NPI"":""4135071937""},{""NPI"":""1172238189""},{""NPI"":""4727502631""},{""NPI"":""0969075561""},{""NPI"":""1188042106""}]",4384328121,5/18/2019,lorem integer,Famaillá
5845695325,"[{""NPI"":""7868420863""},{""NPI"":""0018777015""},{""NPI"":""9415188421""},{""NPI"":""4003589343""},{""NPI"":""4503499041""}]",3867707488,8/16/2019,dolor quis,Sruki
2911636015,"[{""NPI"":""5082488562""}]",6945442247,7/28/2019,lacinia nisi,Temaiku Village
2599555183,"[{""NPI"":""7267330606""},{""NPI"":""1412701643""},{""NPI"":4529860833},{""NPI"":4901848194}]",8001423585,7/16/2019,non sodales sed tincidunt eu,Jiadingzhen
6922899598,"[{""NPI"":""9054307080""}]",5343582364,12/28/2018,quis turpis eget elit,Batuna Satu
9392991037,"[{""NPI"":""2081037920""}]",5160992114,5/16/2019,id massa id,Gucheng
4382740339,"[{""NPI"":""3431218679""},{""NPI"":""6410306830""},{""NPI"":""8711885939""}]",2106142000,11/21/2018,pede justo lacinia,Juàzeirinho
5435385431,"[{""NPI"":""7839976166""},{""NPI"":""2026578567""},{""NPI"":""5178491114""},{""NPI"":""5377996526""}]",2809097331,12/28/2018,morbi porttitor lorem,Whitchurch
6241457489,"[{""NPI"":""2696982910""}]",7284663158,7/12/2019,diam cras pellentesque volutpat dui,Yokotemachi
9960715671,"[{""NPI"":""6770935260""},{""NPI"":""0355213559""},{""NPI"":""2442162539""},{""NPI"":""3324470730""},{""NPI"":""2381338020""}]",0023398282,8/17/2019,lectus aliquam sit,Yonghe
1699710619,"[{""NPI"":""8903932595""}]",7923114622,12/4/2018,hac habitasse,Busalangga
8828276126,"[{""NPI"":""9492357747""},{""NPI"":""0038494302""}]",9813344376,8/18/2019,pede morbi porttitor,Zhouhe
4727761386,"[{""NPI"":""8274332342""},{""NPI"":""2209911303""},{""NPI"":""7168089099""},{""NPI"":""4356686772""}]",5962948068,5/13/2019,nullam varius,Machang
9024129249,"[{""NPI"":""1349060569""},{""NPI"":""9054754559""},{""NPI"":""1067006788""},{""NPI"":""8287921767""}]",4333793397,11/7/2018,nam ultrices libero non,Bandungan Timur
2890394573,"[{""NPI"":""7397446779""},{""NPI"":""2046631331""},{""NPI"":""8728427270""},{""NPI"":""5206690554""}]",9881632114,5/12/2019,volutpat sapien arcu sed augue,Minggang
1449269125,"[{""NPI"":""9260897807""},{""NPI"":""4966853508""},{""NPI"":""2026578567""}]",8444829537,7/21/2019,pede justo lacinia eget tincidunt,Mata
1662892039,"[{""NPI"":""8034781126""}]",6219871846,12/30/2018,rutrum at,Pīr jo Goth
6677892670,"[{""NPI"":""2503707335""},{""NPI"":""1149721324""},{""NPI"":""5829196514""},{""NPI"":""5922092812""},{""NPI"":""1938216857""}]",6979879781,1/15/2019,tristique in tempus sit amet,Ash Shajarah
9041868070,"[{""NPI"":""4037920190""},{""NPI"":""0047361956""},{""NPI"":""5505604110""},{""NPI"":""1023348470""},{""NPI"":""9312685791""}]",0165614946,11/9/2018,erat quisque,Huangfang
2045174573,"[{""NPI"":""2045174573""},{""NPI"":""2242581422""},{""NPI"":""0316282510""},{""NPI"":""3530163740""},{""NPI"":""7803729053""}]",1276094704,5/6/2019,sapien urna,Kari
2209911303,"[{""NPI"":""0425479188""},{""NPI"":""5511554030""},{""NPI"":""8120580168""},{""NPI"":""2452628093""}]",1817036957,12/30/2018,auctor gravida sem praesent,Tubel
8742524237,"[{""NPI"":""9869563791""}]",7990950505,8/28/2019,proin risus,Camajuaní
1953564151,"[{""NPI"":""7350914989""},{""NPI"":""6754683945""},{""NPI"":""1484717651""},{""NPI"":""7803729053""},{""NPI"":""9709431773""}]",1317000028,11/10/2018,turpis elementum ligula vehicula consequat,Port-Cartier
3565761938,"[{""NPI"":""2347406086""},{""NPI"":""7620893571""}]",9913636190,10/8/2019,proin interdum mauris non ligula,Sitularang Landeuh
6098052913,"[{""NPI"":""4851637896""},{""NPI"":3500222013},{""NPI"":""3302800363""},{""NPI"":""9583672858""}]",8848328833,11/11/2018,ut nulla,Zhangyelu
0371853672,"[{""NPI"":""7397446779""},{""NPI"":""6586469686""},{""NPI"":""6123749420""},{""NPI"":""6345612162""},{""NPI"":""3214812874""}]",6601214904,12/23/2018,augue vel accumsan,Florida
6157562781,"[{""NPI"":""1258430630""},{""NPI"":""7511762123""},{""NPI"":""2453494945""}]",8696811764,12/9/2018,vel ipsum,Luoqiao
0316282510,"[{""NPI"":""4302447524""},{""NPI"":""3890684939""},{""NPI"":8697450756},{""NPI"":""3592115715""},{""NPI"":""1968499628""}]",6722170184,4/16/2019,ut mauris eget massa,Luoyuan
3251534963,"[{""NPI"":""5901153812""},{""NPI"":""9709431773""}]",4496886445,2/1/2019,accumsan felis ut,Xiamao
9032904183,"[{""NPI"":""8610712737""},{""NPI"":""3486136194""},{""NPI"":""9528731074""},{""NPI"":""7903195441""},{""NPI"":""3929651106""}]",7017515508,12/27/2018,odio elementum eu interdum,Saskylakh
7192349216,"[{""NPI"":""5929901651""},{""NPI"":""8117774542""},{""NPI"":""2947368231""}]",7737846408,12/14/2018,in faucibus,Chinch'ŏn
3110594684,"[{""NPI"":""9603555312""},{""NPI"":""9187876582""}]",4575497893,12/23/2018,blandit mi in porttitor pede,Wubao
3386179517,"[{""NPI"":""1110382073""},{""NPI"":""9817604209""},{""NPI"":""5909220837""}]",9332199743,4/21/2019,elementum ligula,Cakran
5336862274,"[{""NPI"":""1039656927""},{""NPI"":""7868420863""},{""NPI"":""9468124053""},{""NPI"":""9211918448""},{""NPI"":""9437787751""}]",7559969052,6/8/2019,pede ullamcorper,Saint-Marcellin
9017679476,"[{""NPI"":""1504447093""},{""NPI"":""4083154756""}]",6291149339,2/27/2019,nibh ligula nec,Longsheng
8599195352,"[{""NPI"":""7501549400""},{""NPI"":""8669403862""},{""NPI"":""5808297257""},{""NPI"":""2336637022""}]",0191602381,1/2/2019,ante vestibulum ante ipsum,Sukamaju
7643242038,"[{""NPI"":""6950255187""},{""NPI"":""0320994589""},{""NPI"":""8726245728""}]",6507640335,3/28/2019,dolor vel,Yangjingziwan
3324470730,"[{""NPI"":""5909220837""},{""NPI"":""8244981873""},{""NPI"":""5739509440""},{""NPI"":""8064436516""},{""NPI"":""6390484968""}]",2977108325,4/3/2019,est risus auctor,Pakembangan
8740215644,"[{""NPI"":""6878406951""},{""NPI"":""6851194791""}]",2286475402,7/2/2019,est phasellus sit,Nedryhayliv
3500222013,"[{""NPI"":""6388276458""},{""NPI"":""2081037920""}]",5437367103,6/25/2019,dapibus nulla suscipit ligula in,Qaffīn
2287494685,"[{""NPI"":""2506404694""}]",6119029442,10/2/2019,risus dapibus augue vel,Chimen
2122646853,"[{""NPI"":""7002885340""},{""NPI"":4584282374},{""NPI"":""0825755212""},{""NPI"":""6267007324""}]",2708301429,10/27/2018,tristique est et tempus semper,Sundumbili
5845695325,"[{""NPI"":1283066823},{""NPI"":1334014582},{""NPI"":""1784679844""}]",7753345769,3/3/2019,eget rutrum at,Paraíso
2287494685,"[{""NPI"":""1581686382""},{""NPI"":""6390484968""},{""NPI"":""7220040350""}]",9761484314,6/21/2019,nulla eget eros elementum pellentesque,Kauit
7663664833,"[{""NPI"":""9084964497""}]",5714487732,10/17/2019,etiam vel augue vestibulum rutrum,Vreshtas
5326835592,"[{""NPI"":""6147774522""},{""NPI"":""1719757712""},{""NPI"":""3898357457""},{""NPI"":""2305031602""},{""NPI"":""4555770706""}]",1905617307,6/23/2019,semper interdum mauris,Yangkang
4037920190,"[{""NPI"":""1258430630""},{""NPI"":""4869605872""},{""NPI"":""2613282886""},{""NPI"":""7576240857""}]",2730205236,3/5/2019,congue elementum in hac habitasse,Uluale
6086819661,"[{""NPI"":""1314186108""},{""NPI"":""6135132636""},{""NPI"":""4344885791""},{""NPI"":""1308359969""},{""NPI"":""6808451869""}]",5350085926,9/18/2019,convallis nulla neque libero,Bharatpur
0211496081,"[{""NPI"":""7389956135""},{""NPI"":""9258141458""},{""NPI"":""0198817665""},{""NPI"":""7216000161""}]",7818731943,5/17/2019,imperdiet sapien,Tiang
3274698784,"[{""NPI"":""3548726984""}]",1535013515,5/16/2019,lacinia aenean sit amet,Maţarah
6221089832,"[{""NPI"":""5607532658""},{""NPI"":""3038853291""},{""NPI"":""5445749053""},{""NPI"":""3299320645""},{""NPI"":""1944404163""}]",8385706001,12/30/2018,lectus in,Orodara
0194595889,"[{""NPI"":""8202562279""},{""NPI"":""4020282412""},{""NPI"":""8378720772""}]",9394984027,11/29/2018,id ornare imperdiet sapien,Xiaolongmen
7295802991,"[{""NPI"":""0797749489""},{""NPI"":""7868420863""},{""NPI"":""0244857490""}]",3475974366,5/18/2019,enim sit amet,Šuto Orizare
2835110631,"[{""NPI"":""1662892039""},{""NPI"":""0351710353""}]",8642422470,4/13/2019,quis justo,Hukeng
5529429394,"[{""NPI"":""6818637140""},{""NPI"":""0281625514""},{""NPI"":""1099934281""},{""NPI"":""6770935260""}]",9309145457,12/30/2018,eu magna vulputate,Tejen
8903932595,"[{""NPI"":""2122646853""}]",8149459240,11/18/2018,ipsum primis,Guacarí
4474315367,"[{""NPI"":""4985103950""},{""NPI"":""3548272282""},{""NPI"":""8187990236""},{""NPI"":""1032173688""},{""NPI"":""9307707596""}]",6068568475,2/11/2019,nisi at nibh in,Montenegro
8858097866,"[{""NPI"":""3961671885""},{""NPI"":""3299175882""},{""NPI"":""3784981348""},{""NPI"":""8187990236""},{""NPI"":""1366590058""}]",5608498640,6/22/2019,sit amet eros,Asopía
0244857490,"[{""NPI"":""3363262787""},{""NPI"":""0320994589""},{""NPI"":""7428180848""},{""NPI"":""1944404163""},{""NPI"":""8728427270""}]",8625722096,8/15/2019,dictumst morbi vestibulum velit id,Suwaru
2725197791,"[{""NPI"":""3323926625""},{""NPI"":""8287921767""}]",5936680297,1/9/2019,eget orci vehicula,Florencia
4539616102,"[{""NPI"":""1053627920""},{""NPI"":3500222013},{""NPI"":""1662892039""}]",9955221362,8/17/2019,augue aliquam,Camilo Aldao
3653644135,"[{""NPI"":""8496499359""},{""NPI"":""3107937762""},{""NPI"":""0014579480""}]",3956774005,2/25/2019,ultricies eu nibh quisque id,Paris 15
5334498184,"[{""NPI"":""7855327584""},{""NPI"":""7459590231""},{""NPI"":""0769830145""}]",1506113313,11/22/2018,lectus pellentesque at,El Paso
1951772644,"[{""NPI"":""9583672858""},{""NPI"":""3126374158""},{""NPI"":""1082842753""},{""NPI"":""1484717651""},{""NPI"":""5726079175""}]",6153488292,2/15/2019,cubilia curae mauris viverra,Oslo
0814026133,"[{""NPI"":""3592115715""}]",5224510530,12/30/2018,lobortis est phasellus,Duozhu
8669403862,"[{""NPI"":""2922950425""},{""NPI"":""3914514949""},{""NPI"":""6388276458""},{""NPI"":""4037920190""}]",8069478718,2/1/2019,nulla sed accumsan felis,Zhenqian
3866821786,"[{""NPI"":""0881811386""}]",9033890487,9/1/2019,sodales scelerisque mauris,Gort
1535680156,"[{""NPI"":""7436573020""},{""NPI"":""6182487380""}]",3023246155,5/12/2019,nibh in quis justo,Ignacio Zaragoza
9655010953,"[{""NPI"":""9312685791""},{""NPI"":""1643210017""},{""NPI"":""6169972033""},{""NPI"":""1277357870""}]",2353302715,12/26/2018,neque sapien placerat ante,Yazykovo
5538486591,"[{""NPI"":""3890684939""},{""NPI"":""7180013633""},{""NPI"":""5082488562""}]",8858296336,7/2/2019,vitae nisi nam,Balrothery
3805953550,"[{""NPI"":""6434187122""}]",3101898441,2/8/2019,justo maecenas rhoncus aliquam lacus,Xinhua
4295459798,"[{""NPI"":""8711885939""}]",9646328753,6/11/2019,nam nulla integer,Ballsh
0769830145,"[{""NPI"":""8846736419""},{""NPI"":""0281625514""},{""NPI"":""2336637022""},{""NPI"":""4985103950""}]",2352526139,1/21/2019,mauris morbi non lectus,Araci
9300978942,"[{""NPI"":""0950708682""},{""NPI"":""4014188493""}]",1495952563,12/26/2018,consequat dui nec nisi volutpat,Bader
2122646853,"[{""NPI"":""3292848067""},{""NPI"":""2983937348""}]",8838541776,1/20/2019,vehicula condimentum,Cuenca
9655010953,"[{""NPI"":""3558632222""},{""NPI"":""1831256479""},{""NPI"":""3840583284""},{""NPI"":""9326646025""}]",7846439335,3/8/2019,at lorem integer tincidunt ante,Mengdadazhuang
4382740339,"[{""NPI"":""2439798762""}]",8241944837,8/16/2019,risus semper porta,Troitskoye
1067006788,"[{""NPI"":""2887899473""}]",3209983475,1/9/2019,morbi vestibulum velit id pretium,Muarapinang
2792742674,"[{""NPI"":""9258141458""},{""NPI"":""9635954115""},{""NPI"":""2313047911""},{""NPI"":""6203610232""},{""NPI"":""5696756093""}]",5502797803,8/12/2019,nisi eu orci mauris lacinia,Chur
8513742716,"[{""NPI"":""4082573690""},{""NPI"":""1308359969""},{""NPI"":""0735929319""},{""NPI"":""3157311581""}]",4590083114,3/7/2019,vulputate elementum,Vodnjan
0325902275,"[{""NPI"":""6345612162""},{""NPI"":""1763414329""}]",5858927410,7/10/2019,ultrices posuere cubilia,Denov
2347406086,"[{""NPI"":""0047361956""},{""NPI"":""0951779311""},{""NPI"":""6600334355""}]",7996089436,1/27/2019,in faucibus,Chino
7647294385,"[{""NPI"":""8209242768""},{""NPI"":""7478060420""},{""NPI"":""4610275910""}]",9552317283,3/24/2019,eu orci,Xinli
8828863900,"[{""NPI"":""1067006788""},{""NPI"":""7578435884""},{""NPI"":""5559792225""},{""NPI"":""8742524237""}]",0582124548,12/25/2018,venenatis non sodales sed,Santuario
8274332342,"[{""NPI"":""3530163740""},{""NPI"":""4786694355""},{""NPI"":""3621457119""},{""NPI"":""6818637140""},{""NPI"":""6454051366""}]",3042190019,12/6/2018,morbi odio odio elementum,Matou
5909220837,"[{""NPI"":""8809590813""}]",5785789296,11/20/2018,volutpat dui maecenas tristique,Tegalrejo
2381338020,"[{""NPI"":""8269024465""},{""NPI"":""8249014723""},{""NPI"":""8728427270""},{""NPI"":""6383124242""},{""NPI"":""7803729053""}]",0217631449,2/26/2019,penatibus et,Teryayevo
2242581422,"[{""NPI"":""4374094385""}]",9732011393,3/23/2019,maecenas pulvinar,Bodzentyn
8120580168,"[{""NPI"":""5532819459""},{""NPI"":""9975996450""},{""NPI"":""0776164376""},{""NPI"":""3809560022""}]",2044700555,8/5/2019,nec molestie sed justo pellentesque,Wenshang
0458069760,"[{""NPI"":""0242094686""},{""NPI"":""0268708940""}]",6524113944,8/17/2019,hac habitasse platea dictumst,Avranches
2076572457,"[{""NPI"":""7344445298""},{""NPI"":""8858097866""},{""NPI"":""6163978005""},{""NPI"":""1944885390""},{""NPI"":1334014582}]",7784454315,6/19/2019,sit amet lobortis sapien sapien,Szczecinek
4418777318,"[{""NPI"":""7496386340""},{""NPI"":""4687390331""},{""NPI"":""0525803807""},{""NPI"":""7959277311""}]",6468818634,1/13/2019,vel pede morbi porttitor,Skórzec
0814026133,"[{""NPI"":""3853627595""},{""NPI"":""9044188240""}]",9719418239,6/5/2019,libero nullam sit,Makarov
8280153497,"[{""NPI"":""6966367605""},{""NPI"":""2210247446""},{""NPI"":""4676038909""},{""NPI"":""6818637140""}]",0250822700,5/14/2019,quis turpis sed,Volnovakha
4059395536,"[{""NPI"":""3157311581""},{""NPI"":""6551327125""},{""NPI"":""2572783916""},{""NPI"":""6243520382""}]",7133450349,1/9/2019,nisl duis,Capalonga
3866821786,"[{""NPI"":""2854079868""}]",1677792402,8/18/2019,at feugiat,San Roque
6415018140,"[{""NPI"":""8184237006""},{""NPI"":""3558632222""}]",2181260037,8/25/2019,morbi odio,El Copey
2535784998,"[{""NPI"":""5340844811""},{""NPI"":""9786032071""},{""NPI"":""8202562279""}]",7419277190,12/6/2018,id turpis integer aliquet massa,Pato-o
9075745176,"[{""NPI"":""1560368330""},{""NPI"":""0153500174""},{""NPI"":""1900519798""},{""NPI"":""7273621706""}]",8673404922,10/24/2018,parturient montes,Tafí del Valle
7576240857,"[{""NPI"":""8800207952""},{""NPI"":""9567453721""}]",0398524074,6/6/2019,porta volutpat erat,Suining
8609043460,"[{""NPI"":""7501549400""},{""NPI"":""7903195441""},{""NPI"":""7562613214""}]",5691145884,10/30/2018,lobortis convallis,Nagoya-shi
6578973567,"[{""NPI"":""1598058509""},{""NPI"":""3374299571""},{""NPI"":""7281416555""},{""NPI"":""4955749569""},{""NPI"":""3976588849""}]",9979530973,1/6/2019,sit amet,Vom
3411372559,"[{""NPI"":""8735784962""}]",5424162628,9/3/2019,ipsum dolor sit amet consectetuer,Qeshm
8740215644,"[{""NPI"":""3018306953""},{""NPI"":""0239419383""}]",5582334115,5/28/2019,etiam faucibus cursus urna ut,Sukhothai
4105722700,"[{""NPI"":""9041868070""},{""NPI"":""2654745163""},{""NPI"":""2861511761""},{""NPI"":""3059594066""},{""NPI"":""4426041805""}]",4226077920,2/27/2019,phasellus in felis donec semper,Hamberang Sabrang
2873377070,"[{""NPI"":""2947368231""},{""NPI"":""5451465398""},{""NPI"":""7888350801""}]",8309998711,8/3/2019,non pretium quis,Lizhai
7267330606,"[{""NPI"":""6620574920""},{""NPI"":""0359962181""},{""NPI"":""0737263806""},{""NPI"":""8422000008""},{""NPI"":""6734301958""}]",5477645423,8/29/2019,quisque arcu,Buenavista
0737263806,"[{""NPI"":""5458603362""},{""NPI"":2099272956},{""NPI"":""3126374158""}]",1528798971,1/28/2019,amet lobortis sapien sapien non,Yumendong
0205319262,"[{""NPI"":""0881811386""},{""NPI"":""3323926625""},{""NPI"":""3178760393""},{""NPI"":""8097795310""},{""NPI"":""0835510794""}]",5910612688,10/29/2018,duis ac nibh fusce lacus,Louisville
3386179517,"[{""NPI"":""9598638693""}]",0831872965,12/4/2018,curabitur in libero ut,Tampa
9759862204,"[{""NPI"":""6345612162""},{""NPI"":""0737263806""},{""NPI"":""9166466598""},{""NPI"":""4635411214""}]",9111340776,12/22/2018,rutrum rutrum neque aenean auctor,Calle Blancos
3506219146,"[{""NPI"":""8828276126""},{""NPI"":""8609043460""},{""NPI"":""6696640363""},{""NPI"":""3069708528""}]",9435847689,7/8/2019,rutrum nulla,Chinoz
8008421177,"[{""NPI"":""7086233765""}]",6119056028,1/3/2019,et magnis dis,Stockholm
1308359969,"[{""NPI"":""0393812774""},{""NPI"":""8786548263""},{""NPI"":""6086819661""},{""NPI"":""0133088901""},{""NPI"":""3649717956""}]",0112404375,4/25/2019,proin at,Pagak
5299571720,"[{""NPI"":""1505044200""},{""NPI"":""0361884230""}]",4455315743,6/21/2019,erat eros viverra eget congue,El Jem
6532975060,"[{""NPI"":""1349060569""},{""NPI"":""0797749489""},{""NPI"":""7064671387""},{""NPI"":""8930406912""}]",9934127216,2/15/2019,nulla suspendisse potenti,Ādīs Zemen
9392991037,"[{""NPI"":""3929651106""},{""NPI"":""5095812967""},{""NPI"":""2890394573""},{""NPI"":""0361884230""}]",5378497979,1/26/2019,hac habitasse,Cojata
8881136856,"[{""NPI"":""8802790965""},{""NPI"":""4607312894""},{""NPI"":""1951772644""},{""NPI"":""4985103950""},{""NPI"":""6860245182""}]",7326236817,9/15/2019,enim blandit mi in porttitor,Santa Cruz Cabrália
9649090223,"[{""NPI"":""7469272615""},{""NPI"":""6577885192""},{""NPI"":""3363262787""}]",4135335833,6/7/2019,in magna,Höganäs
1749286068,"[{""NPI"":""5303068692""},{""NPI"":""4151147268""},{""NPI"":""9535618334""},{""NPI"":""1560368330""},{""NPI"":""4959772158""}]",9050133663,8/12/2019,natoque penatibus et magnis dis,Erdaojiang
0268243751,"[{""NPI"":""1842183648""},{""NPI"":""7968486696""},{""NPI"":""5532819459""},{""NPI"":""0242094686""},{""NPI"":""7387603766""}]",6440971076,1/12/2019,duis consequat dui nec nisi,Simuay
7216000161,"[{""NPI"":""6818637140""},{""NPI"":""6410306830""},{""NPI"":""9258141458""}]",0949871689,9/3/2019,et magnis dis parturient,Buyant
4869605872,"[{""NPI"":""0363157883""},{""NPI"":""9907182656""},{""NPI"":""9444803023""},{""NPI"":""2743207280""},{""NPI"":""1067006788""}]",1939866010,10/23/2018,sed lacus morbi sem,Vallehermoso
6736083516,"[{""NPI"":""2334278564""},{""NPI"":""9492357747""},{""NPI"":""2047782147""},{""NPI"":""9583672858""},{""NPI"":""8802790965""}]",3218680716,10/27/2018,rhoncus dui vel,Rongxi
1023348470,"[{""NPI"":""8741084446""},{""NPI"":""4138512330""},{""NPI"":""5824909253""},{""NPI"":""3038853291""},{""NPI"":""9902823335""}]",9302046420,6/13/2019,consequat morbi a ipsum,Oslo
2579087966,"[{""NPI"":""1224777417""},{""NPI"":""6851194791""},{""NPI"":2799293735},{""NPI"":""0258695528""},{""NPI"":""0363157883""}]",7335119365,5/8/2019,convallis eget,Guzhen
8403666667,"[{""NPI"":""6600334355""}]",3605198653,3/10/2019,tellus nulla ut erat id,Saint Louis
9032904183,"[{""NPI"":""5808297257""},{""NPI"":""6086819661""},{""NPI"":""5785628651""}]",5364526188,8/15/2019,viverra eget congue,Xiakou
4529860833,"[{""NPI"":""7912721363""}]",5535125244,5/21/2019,convallis morbi,Sacramento
5546574046,"[{""NPI"":""8225902939""},{""NPI"":""4676038909""}]",6586102815,9/8/2019,mi sit amet lobortis,Chengzhong
2163964876,"[{""NPI"":""9593022589""},{""NPI"":""4014188493""},{""NPI"":""7877397348""}]",2489607024,4/12/2019,vel enim sit amet,Nungwi
8669403862,"[{""NPI"":""2495975089""}]",1154353392,8/19/2019,consectetuer eget,Banamba
3267657024,"[{""NPI"":""7350914989""},{""NPI"":""1740187172""},{""NPI"":""5082488562""},{""NPI"":""3486136194""}]",4110989365,5/7/2019,etiam pretium iaculis justo,Doropeti
5435385431,"[{""NPI"":""1749286068""},{""NPI"":""6538300227""},{""NPI"":""2999378874""},{""NPI"":""7888350801""}]",3542429494,9/18/2019,nec euismod scelerisque,Jembangan
8064436516,"[{""NPI"":""6922899598""},{""NPI"":""6285458642""},{""NPI"":""8828276126""},{""NPI"":""8589162788""}]",4969110563,4/10/2019,vestibulum sit amet,Bagusan
2743207280,"[{""NPI"":""5175122185""},{""NPI"":""3323926625""},{""NPI"":""3989297139""},{""NPI"":""9567453721""},{""NPI"":""5776107202""}]",9241736312,8/12/2019,faucibus cursus,El Cantón
3529719129,"[{""NPI"":""0361884230""}]",2138819535,8/11/2019,tortor duis mattis egestas metus,Jieheshi
8290378645,"[{""NPI"":""2649292431""},{""NPI"":""9635954115""}]",4084417893,4/9/2019,ut at dolor quis,Puerto Castilla
